source_url,title,year,source,protagonist,author,confidence,method,evidence,description
https://hoerspiele.dra.de/detailansicht/1378297,Andy Warhol: Das Tagebuch (1987),1993,DRA,Andy Warhol,Andy Warhol,medium,first named figure in description + full-name expansion,"""In the fall of 1976, Andy and I began our morning telephone conversations.","""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378354,Meine Seele war schwarz von Fliegen (1. Teil),1993,DRA,Meine Seele,Vasilij Baranov,low,curated title fallback,In the morning they opened our cattle car.,In the morning they opened our cattle car. And we found out that we were in Dresden. They lined us up and three guards led us through the city. I saw houses like I had never seen in my life.
https://hoerspiele.dra.de/detailansicht/1378358,Tagebuch eines Autobiographen,1993,DRA,A portrait,Luc Ferrari; Brunhild Meyer,medium,generic protagonist phrase,"A portrait is designed and at the same time deconstructed again: It is the biographical attempt of the composer and radio-work maker Luc Ferrari, who embarks on a magnetophonic journey into his own memory, into the labyrinth of his biography and remembers his ancestors, childhood, the war and the German occupation.","A portrait is designed and at the same time deconstructed again: It is the biographical attempt of the composer and radio-work maker Luc Ferrari, who embarks on a magnetophonic journey into his own memory, into the labyrinth of his biography and remembers his ancestors, childhood, the war and the German occupation."
https://hoerspiele.dra.de/detailansicht/1381519,Der Wind geht gen Mittag und kommt herum zur Mitternacht,1993,DRA,Belgrade,Maruša Krese; Biljana Jovanovic; Rada Ivekovic; Radmila Lazic,medium,named subject action,"Belgrade is overflowing with the shadows of all the destroyed cities, but the most gloomy shadows are those of Sarajevo: shadows of death; Wherever we go, we walk separately or together through the city, which is partly alive - through the street demonstrations - and partly dead: through the corpses of our own and others.","Belgrade is overflowing with the shadows of all the destroyed cities, but the most gloomy shadows are those of Sarajevo: shadows of death; Wherever we go, we walk separately or together through the city, which is partly alive - through the street demonstrations - and partly dead: through the corpses of our own and others."
https://hoerspiele.dra.de/detailansicht/1381497,Bruchstücke aus dem Tagebuch eines Dorfküsters,1993,DRA,Steen Steensen Blicher,Steen Steensen Blicher,medium,named subject action,"""Steen Steensen Blicher was forty-two years old when - due to lack of money - he published his first story, which would soon make him famous: the 'Fragments from the Life of a Village Sexton', notes from the years 1708 - 1753, which, following a European fashion, he claimed to have 'found, reviewed and published'.","""Steen Steensen Blicher was forty-two years old when - due to lack of money - he published his first story, which would soon make him famous: the 'Fragments from the Life of a Village Sexton', notes from the years 1708 - 1753, which, following a European fashion, he claimed to have 'found, reviewed and published'."
https://hoerspiele.dra.de/detailansicht/1381401,Reise in den Klang der Worte. Porträt des Hörspiel-Regisseurs Jörg Jannings,1993,DRA,Jörg Jannings,Mechthild Zschau,high,portrait phrase,"A portrait of the radio work director Jörg Jannings, collaged from self-statements about stages in his life and work and audio examples from his successful radio productions, for example his radio work realizations of texts by George Taboris.","A portrait of the radio work director Jörg Jannings, collaged from self-statements about stages in his life and work and audio examples from his successful radio productions, for example his radio work realizations of texts by George Taboris."
https://hoerspiele.dra.de/detailansicht/1381516,Sehr selten habe ich geweint,1993,DRA,Crying,Ingrid Hammer,medium,named subject action,"""Crying is no way out as long as you are in things.","""Crying is no way out as long as you are in things. Only when I am with you again, in rest and overcoming, will we have to cry a lot... Here, even in front of the saddest pictures, crying has no meaning, and that, pity is mean when it takes the place of help and action."
https://hoerspiele.dra.de/detailansicht/1381590,Briefe an die Königin der Nacht,1993,DRA,This sigh,Inger Edelfeldt,medium,named subject action,"Why don't you answer my letters?"" This sigh comes from Georg Daniel Bratt, an outsider.","Why don't you answer my letters?"" This sigh comes from Georg Daniel Bratt, an outsider. But he consciously chose this role because he is completely occupied with his enormous imagination and creativity."
https://hoerspiele.dra.de/detailansicht/1381670,Der Hang zur Einsilbigkeit,1993,DRA,Korde,Wolfgang Hegewald,medium,first named figure in description,"Korde's oeuvre already includes three novels, two prose poetry collections, four short story volumes, a novella and a joke collection.","Korde's oeuvre already includes three novels, two prose poetry collections, four short story volumes, a novella and a joke collection. But he is still not known as a writer, although he was occasionally considered an insider tip."
https://hoerspiele.dra.de/detailansicht/1381923,"Ich tippe nur, was ich im Kopf habe",1995,DRA,More,Heidrun Nass,medium,first named figure in description,"More than 50 radio works by Karl-Heinz Bölling, born in 1947, have been produced on (almost) all ARD stations since the mid-1980s.","More than 50 radio works by Karl-Heinz Bölling, born in 1947, have been produced on (almost) all ARD stations since the mid-1980s. The author, who lives in Dortmund-Aplerbeck, has certainly “typed” a lot more."
https://hoerspiele.dra.de/detailansicht/1381820,Futschlinien (1. Teil: Der Reiseschriftsteller Richard Huelsenbeck),1995,DRA,Dadaist,Herbert Kapfer; Lisbeth Exner,medium,first named figure in description,"He made literary history as a Dadaist in Zurich and Berlin, and only a few people know him as a travel writer: Richard Huelsenbeck (1892-1974), already known in the 1920s as a ship's doctor and correspondent for various newspapers in Asia, Africa and America.","He made literary history as a Dadaist in Zurich and Berlin, and only a few people know him as a travel writer: Richard Huelsenbeck (1892-1974), already known in the 1920s as a ship's doctor and correspondent for various newspapers in Asia, Africa and America."
https://hoerspiele.dra.de/detailansicht/1381821,Futschlinien (2. Teil: Der Emigrant Richard Huelsenbeck),1995,DRA,Dadaist,Herbert Kapfer; Lisbeth Exner,medium,first named figure in description,"He made literary history as a Dadaist in Zurich and Berlin, and only a few people know him as a travel writer: Richard Huelsenbeck (1892-1974), already known in the 1920s as a ship's doctor and correspondent for various newspapers in Asia, Africa and America.","He made literary history as a Dadaist in Zurich and Berlin, and only a few people know him as a travel writer: Richard Huelsenbeck (1892-1974), already known in the 1920s as a ship's doctor and correspondent for various newspapers in Asia, Africa and America."
https://hoerspiele.dra.de/detailansicht/1384864,Das schlechteste Hörspiel der Welt oder Eine Biographie über Niemand,1995,DRA,Nobody,John von Düffel,medium,curated title override,"How many languages ​​do people need to describe their longing and their happiness, their misfortune and their fears?","How many languages ​​do people need to describe their longing and their happiness, their misfortune and their fears? At least one for every soul, says John von Düffel and leads his poet through all the stages of classical theater dramaturgy with a strong maternal bond and fierce ambition for nothing in his love for a man."
https://hoerspiele.dra.de/detailansicht/1385344,Die innere Biografie des Robert Lax (3. Teil: Journals),1995,DRA,Sigrid Hauff,Sigrid Hauff,medium,first named figure in description,"Sigrid Hauff calls the third part of the 'inner biography' ""Journals"".","Sigrid Hauff calls the third part of the 'inner biography' ""Journals"". Raped by life in a modern city, Lax retreats to a Greek island."
https://hoerspiele.dra.de/detailansicht/1385008,Im Ohrensaal,1995,DRA,Unica Zürn,Unica Zürn; Ursula Krechel,medium,role description confirms author subject,"""Some delusional systems are as spacious as houses.","""Some delusional systems are as spacious as houses. The sick move about in them as confidently as long-term residents, whose recovery would be tantamount to expulsion. The writer and illustrator Unica Zürn spent many years of her life in the revolving door system between psychiatric institutions."
https://hoerspiele.dra.de/detailansicht/1389829,Berlin - Ein akustisches Tagebuch,1996,DRA,Ursula Weck,Ursula Weck,medium,role description confirms author subject,The city where the author of this feature has lived for almost 20 years.,"The city where the author of this feature has lived for almost 20 years. The “acoustic environmental pollution”, the “Berlin background noise”, surrounds them every day."
https://hoerspiele.dra.de/detailansicht/1386162,Berlinisches Tagebuch,1996,DRA,Mayako Kubo,Mayako Kubo,medium,first named figure in description,"From mid-1989 to mid-1990, Mayako Kubo lived alternately in Berlin and Rome.","From mid-1989 to mid-1990, Mayako Kubo lived alternately in Berlin and Rome. She kept a diary during this time before and after the fall of the Berlin Wall, and she uses these notes as the starting point for short piano pieces."
https://hoerspiele.dra.de/detailansicht/1385931,Erinnerungen an das Jahr Achtunddreißig,1996,DRA,Who,Antonio Tabucchi,medium,named subject action,"Who is this Pereira who explains, reports, makes a kind of confession?","Who is this Pereira who explains, reports, makes a kind of confession? And to whom does he tell the story of the summer in 1938 that took place in Lisbon?"
